"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"GAS7",1.77979880923598e-26,-1.27147826120127,0.211,0.231,5.89309183726125e-22
"SUDS3",2.18479407146595e-26,-0.316643389802211,0.372,0.272,7.23407165003091e-22
"PURA",2.28652307286294e-26,-0.77220185750702,0.421,0.388,7.57090654655647e-22
"UBLCP1",2.32746235125116e-26,-0.359400470983315,0.231,0.167,7.70646059122773e-22
"TMEM42",2.51488641463824e-26,-0.529058204329836,0.188,0.135,8.32704040750868e-22
"KANSL1L",2.55230719873563e-26,-0.464869031912703,0.439,0.316,8.45094436573355e-22
"RARA",2.68003618560699e-26,-0.439094988221769,0.187,0.133,8.87386781416331e-22
"TEN1",3.33108056590298e-26,-0.447922902922661,0.225,0.162,1.10295408617614e-21
"CSGALNACT1",3.35816915009424e-26,-1.6799968505262,0.127,0.156,1.1119233872877e-21
"C17orf58",3.66950763589444e-26,-0.499667462200499,0.115,0.079,1.21501067332101e-21
"PFN2",3.73603311521363e-26,-0.797721663328616,0.27,0.285,1.23703792477838e-21
"ID2",3.75701475939166e-26,0.384272144627911,0.532,0.446,1.24398515698217e-21
"EEIG2",4.06836535792076e-26,-0.936672515198107,0.254,0.27,1.34707645366114e-21
"TGFB1",4.10855705043238e-26,-0.899338651627288,0.188,0.214,1.36038432496867e-21
"NDUFS6",5.20774974020054e-26,0.321827027555087,0.631,0.545,1.7243380164778e-21
"EIF2B1",5.39277997482757e-26,-0.376364752743887,0.247,0.181,1.78560337746516e-21
"SBDSP1",5.44560893499961e-26,-0.463951416703082,0.205,0.148,1.80309557446772e-21
"MVB12B",5.49302760051023e-26,-0.547580690446012,0.213,0.153,1.81879636880494e-21
"THNSL2",5.89227120436928e-26,-0.478397008403314,0.213,0.152,1.95098991847871e-21
"CNP",6.03777704498771e-26,-0.373576260485476,0.234,0.17,1.99916835736588e-21
"GPR108",6.07106300519074e-26,-0.448839630865958,0.257,0.186,2.01018967164871e-21
"POLR2C",6.09451311144247e-26,-0.408955388423725,0.329,0.238,2.01795423632972e-21
"KCNMB4",6.56597535468184e-26,-0.990621327739495,0.079,0.11,2.1740600996887e-21
"FBRSL1",7.55015663025545e-26,-0.432176554428914,0.285,0.207,2.49993236184388e-21
"EFHD2",7.60497596286413e-26,-0.407694708405527,0.37,0.264,2.51808359106394e-21
"IFT81",7.85282935402157e-26,-1.19539811869045,0.224,0.241,2.60015032741008e-21
"ZNF197",9.30287559629194e-26,-0.389679036799514,0.201,0.147,3.08027513868822e-21
