"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SURF4",2.92815812316771e-49,-0.383589714800778,0.4,0.424,9.69542436162061e-45
"SLC39A1",3.04675892349737e-49,-0.559565243310656,0.222,0.266,1.00881234715922e-44
"PSMD2",3.41565137963641e-49,0.311702322667544,0.453,0.364,1.13095632831141e-44
"PHYKPL",3.7389617776697e-49,0.262018815319415,0.52,0.429,1.23800763420421e-44
"MICA",3.91920796741141e-49,0.408117628563579,0.274,0.208,1.29768895008959e-44
"HBS1L",4.05096608563888e-49,-0.639593903347718,0.233,0.275,1.34131538061589e-44
"ENTR1",4.65640079733832e-49,-0.755540293215792,0.118,0.162,1.54178086800669e-44
"RBBP4",4.83791309040828e-49,0.280706014857943,0.483,0.394,1.60188140336509e-44
"RPL26L1",5.03595332229031e-49,-0.401977868517997,0.262,0.301,1.66745450454355e-44
"QTRT1",5.50326542351407e-49,-0.607374497102126,0.173,0.219,1.82218621437974e-44
"APBB2",5.66202101603477e-49,0.477214314696867,0.757,0.736,1.87475177861927e-44
"NFYB",5.88944729165366e-49,-0.668816758978734,0.163,0.208,1.95005489273944e-44
"ISG15",5.98153568924668e-49,-0.516778604899753,0.362,0.397,1.98054628206647e-44
"TMEM67",6.94184020468181e-49,0.407174939780696,0.262,0.201,2.29851271017219e-44
"GPR137B",7.44104748360098e-49,-0.777239504429325,0.098,0.141,2.46380523229512e-44
"RAB11FIP3",9.0371164698721e-49,-0.399318242257535,0.214,0.26,2.99227963433935e-44
"ENSG00000225313",9.29204800258603e-49,0.620378644800099,0.105,0.067,3.07669001413626e-44
"RABL2A",9.41462171028065e-49,0.47123824574121,0.135,0.091,3.11727539449102e-44
"MYL6B",1.02896625487021e-48,-0.303358173440925,0.355,0.389,3.40701016650076e-44
"UAP1",1.08636465579005e-48,-0.633616956024748,0.432,0.442,3.59706201178644e-44
"MIR4458HG",1.30086332713489e-48,0.271692217858245,0.145,0.098,4.30728856247634e-44
"ENSG00000284797",1.32738541835531e-48,-0.50178523439699,0.183,0.122,4.39510585871625e-44
"LRRC49",1.59873865759288e-48,-0.77798908198024,0.116,0.159,5.29358356915579e-44
"ENSG00000261684",1.65350228825009e-48,-0.797222606671107,0.089,0.13,5.47491142662488e-44
"FNDC10",1.73235386156288e-48,0.554408767710779,0.116,0.075,5.73599687102085e-44
"ADAMTS3",1.78922383455945e-48,-1.37827365566919,0.091,0.131,5.9242990386098e-44
"APOBEC3C",2.15238915512396e-48,-0.752043244082201,0.142,0.186,7.12677573153095e-44
"NBPF10",2.75394920785908e-48,0.364949237810819,0.12,0.078,9.11860122214221e-44
"KIF16B",2.94710574141976e-48,-0.595661345896969,0.26,0.301,9.75816182041495e-44
"CINP",3.62628072844946e-48,-0.497974884533731,0.145,0.191,1.2006978119969e-43
"FAM120AOS",4.54325881821496e-48,0.33292527001403,0.311,0.24,1.50431842729915e-43
"TOLLIP",4.94620889006286e-48,-0.792484220315328,0.108,0.151,1.63773922558872e-43
"RRN3",5.12404758003994e-48,0.470206376182058,0.234,0.176,1.69662339422702e-43
"NPM3",5.24834766409937e-48,-0.735324162945326,0.107,0.15,1.73778039505994e-43
"LINC00205",5.44829043181165e-48,-0.811344110269115,0.13,0.173,1.80398344487716e-43
"TBL3",5.71927731703563e-48,0.533900544825091,0.128,0.086,1.89370991244367e-43
"SLC39A14",7.17835046021568e-48,-0.414459365935911,0.222,0.267,2.37682362088201e-43
"CDK5RAP3",8.16036744446944e-48,-0.667408416266769,0.165,0.21,2.70197926453828e-43
"TEX264",8.2334287736394e-48,-0.575062165042753,0.241,0.282,2.72617060123974e-43
"ZNF667-AS1",8.47452935410654e-48,-0.688323151153621,0.153,0.197,2.80600141443822e-43
"SRFBP1",9.19035140151406e-48,0.311947444691148,0.318,0.247,3.04301725255532e-43
"TMEM11",1.25453276196773e-47,-0.690983158392177,0.12,0.163,4.15388342815134e-43
"VASH1",1.31169786864578e-47,-1.01298711324274,0.066,0.103,4.34316281287305e-43
"LRRC8C",1.45848710905569e-47,-1.11229723443958,0.096,0.137,4.82919666679429e-43
