"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"AKT3",0,-2.21461662057145,0.215,0.733,0
"ARHGAP26",0,2.14263614301953,0.746,0.228,0
"PDE4D",0,3.62397748525664,0.631,0.114,0
"KIAA1217",0,2.98682601961824,0.825,0.308,0
"TC2N",0,4.20570667670454,0.568,0.051,0
"TEC",0,5.39228530067079,0.54,0.025,0
"CHD7",0,3.35265317375403,0.6,0.087,0
"LYPD1",0,6.31324450393927,0.525,0.013,0
"FLRT2",0,-4.02897417870818,0.032,0.544,0
"RGL3",0,3.27742580485068,0.588,0.076,0
"TPD52L1",0,3.34053986714798,0.589,0.078,0
"ENSG00000262198",0,9.12462104427542,0.518,0.007,0
"PTGS1",0,5.30435288012174,0.529,0.02,0
"LSAMP",0,-5.59497469499157,0.051,0.557,0
"CRIP1",0,1.13337388094485,0.658,0.153,0
"SKAP1",0,4.56874447907345,0.522,0.02,0
"GNG11",0,-3.01619102472443,0.081,0.582,0
"PKP2",0,3.06821140509266,0.653,0.152,0
"SORT1",0,2.94193345626519,0.57,0.069,0
"SOX6",0,2.6335385875368,0.606,0.106,0
"NPAS3",0,3.26823910749149,0.804,0.304,0
"ABHD11",0,3.81949519267085,0.568,0.068,0
"ENSG00000291065",0,3.63680123030582,0.562,0.063,0
"CXADR",0,3.84434282020768,0.544,0.045,0
"VTCN1",0,5.27059780132162,0.505,0.007,0
"LYPD6B",0,6.23788779170387,0.513,0.015,0
"RAB30-DT",0,2.60959935071683,0.658,0.161,0
"RBM38",0,3.29252859912892,0.6,0.103,0
"FAAH2",0,3.35205534171199,0.561,0.065,0
"KLF2",0,-4.23384004430925,0.133,0.628,0
"BCAM",0,2.27212459212938,0.624,0.129,0
"SERPINE2",0,-6.06285346645292,0.043,0.537,0
"PMP22",0,-3.5587049684014,0.071,0.565,0
"NBL1",0,-3.32273979239032,0.094,0.586,0
"AEBP1",0,-3.19865711386765,0.105,0.597,0
"COL5A1",0,-2.91399164451937,0.096,0.587,0
"SMAD1",0,2.6883503695462,0.625,0.135,0
"CADM1",0,3.05166186612871,0.614,0.124,0
"SCNN1A",0,4.97611725418194,0.511,0.021,0
"SFRP1",0,-5.77800183489454,0.026,0.515,0
"DDR1",0,3.3886991727084,0.568,0.079,0
"PAPSS2",0,-4.26803521846321,0.058,0.544,0
"TCF21",0,-5.51581301422325,0.022,0.508,0
"CA8",0,5.16213135519961,0.511,0.025,0
"LINC01285",0,8.24206560145187,0.49,0.005,0
"PPP1R16A",0,2.62593282399054,0.667,0.183,0
"FGFR2",0,3.32101670281288,0.547,0.063,0
"SHROOM3",0,3.40453271210242,0.556,0.075,0
"COL5A2",0,-1.91030290814308,0.157,0.637,0
"SYK",0,6.74400035346257,0.489,0.009,0
"ATP9A",0,2.36889648018203,0.696,0.216,0
"MAGI2",0,-3.36259885717511,0.174,0.653,0
"MAILR",0,2.64033450563496,0.666,0.188,0
"PDE10A",0,-4.33969360740678,0.043,0.52,0
"PRKG1",0,-1.17750470885452,0.141,0.618,0
"TTTY14",0,5.90954167595136,0.486,0.009,0
"LAMA4",0,-2.1741905131988,0.132,0.607,0
"SYNGR2",0,3.16524785055146,0.564,0.089,0
"HTRA1",0,-4.14525136559833,0.124,0.596,0
"KRT7",0,3.23267036244845,0.507,0.035,0
"LINC02438",0,6.99920563870895,0.477,0.005,0
"ALOX12P2",0,4.34312077029017,0.529,0.058,0
"SYNE1",0,-2.60203257778474,0.202,0.671,0
"CASZ1",0,4.43003342171723,0.499,0.03,0
"CAV1",0,-2.47523539281616,0.151,0.62,0
"GYPC",0,-2.81421602948303,0.081,0.549,0
"LHFPL6",0,-1.08419853575091,0.196,0.664,0
"ENSG00000259345",0,2.74733090555893,0.544,0.076,0
"TMC4",0,3.73879628523955,0.514,0.046,0
"ZNF252P",0,3.71808815581894,0.562,0.095,0
"FSTL1",0,-2.80595239033661,0.157,0.624,0
"SDC2",0,-2.32409898275676,0.153,0.62,0
"SDC4",0,3.5916944693001,0.587,0.12,0
"SNTB1",0,2.63747404864346,0.559,0.093,0
"SPINT2",0,2.43879109568626,0.748,0.283,0
"NEGR1",0,-5.71572566680448,0.032,0.497,0
"WT1",0,2.68642531505424,0.731,0.266,0
"KLHL14",0,6.74221969542289,0.468,0.006,0
"PDZRN3",0,-3.37366589998173,0.071,0.532,0
"ACTA2",0,-2.09209111702484,0.133,0.594,0
"LCP1",0,6.41076476954737,0.472,0.011,0
"SYNDIG1",0,4.29098123369941,0.506,0.046,0
"BMERB1",0,-3.77475307052717,0.087,0.545,0
"PERP",0,3.13489083110216,0.538,0.08,0
"GALNT6",0,6.48466046970693,0.465,0.007,0
"PDZRN4",0,-5.76474803508358,0.017,0.475,0
"ZNF217",0,2.78422191992773,0.599,0.141,0
"NAV3",0,-3.19444633969622,0.306,0.763,0
"SRGAP3",0,2.55174086200741,0.597,0.14,0
"MAP3K21",0,4.58943546801225,0.483,0.028,0
"GREB1",0,-4.0248281695951,0.257,0.712,0
"ARHGAP39",0,2.94169191404893,0.552,0.099,0
"FN1",0,-1.71201244057383,0.231,0.683,0
"MAP7",0,2.86303471865227,0.556,0.104,0
"SCRIB",0,3.3057855936521,0.524,0.072,0
"SLC25A29",0,2.95221344970984,0.574,0.122,0
"AP1M2",0,4.96721220216689,0.471,0.019,0
"CXXC5",0,2.76094550079501,0.544,0.093,0
"CYRIB",0,2.23015885697904,0.733,0.282,0
"LINC00924",0,-4.27894587246188,0.035,0.486,0
"ELAPOR1",0,6.97010583714261,0.457,0.007,0
"ABCA8",0,-5.42774805832823,0.018,0.468,0
"SPARCL1",0,-2.38342390920986,0.166,0.616,0
"EPS8",0,-2.35341701496622,0.354,0.803,0
"KCNT2",0,-3.55481022096312,0.037,0.486,0
"COL6A1",0,-2.69674028601587,0.397,0.846,0
"ZNF251",0,2.36246626563411,0.609,0.161,0
"FXYD3",0,7.10649161339841,0.452,0.005,0
"LINC00871",0,5.23898544899608,0.465,0.019,0
"CHD9NB",0,5.95212802134225,0.46,0.014,0
"HLA-DPA1",0,4.28047501013041,0.506,0.061,0
"GREB1L",0,-5.537741566202,0.031,0.476,0
"TXK",0,6.18212030806126,0.457,0.013,0
"PREX2",0,3.89346241323783,0.48,0.036,0
"ZNF248",0,2.59728846173768,0.622,0.178,0
"TMEM238",0,3.93634516645495,0.492,0.049,0
"CACNA2D1",0,-2.93491224015663,0.114,0.556,0
"OVOL2",0,4.9463852501254,0.461,0.019,0
"ATRNL1",0,-4.07745673623575,0.066,0.507,0
"ARFGEF2",0,2.16641780833629,0.731,0.29,0
"PKHD1",0,8.80193385826171,0.443,0.002,0
"EMX2",0,2.95700252662209,0.53,0.09,0
"HLA-DPB1",0,3.48726519098672,0.525,0.085,0
"EMILIN1",0,-3.2612430935701,0.065,0.504,0
"ARHGAP10",0,-2.54987190162903,0.216,0.654,0
"SERPINF1",0,-2.86550877533608,0.098,0.536,0
"TMPRSS4",0,6.07112560758969,0.444,0.006,0
"TRAPPC9",0,2.48411183202535,0.808,0.371,0
"POU5F1",0,8.27437954172848,0.44,0.003,0
"ENSG00000286125",0,-4.24582769483343,0.061,0.498,0
"S100A4",0,1.17874409961125,0.551,0.115,0
"PRSS8",0,5.87287670341873,0.445,0.009,0
"ZNF503",0,2.22414883429028,0.615,0.18,0
"ZMYND8",0,2.24955608612903,0.729,0.295,0
"CTNNA3",0,-3.72366823606193,0.099,0.531,0
"SULF2",0,-3.01083369323043,0.191,0.623,0
"CHI3L1",0,3.61187838631721,0.454,0.023,0
"ERBB3",0,5.96812159341769,0.443,0.012,0
"MMP2",0,-3.4393971642393,0.069,0.5,0
"CECR2",0,2.55635139949593,0.504,0.073,0
"SLC34A2",0,5.77607821565551,0.442,0.011,0
"SLC39A4",0,3.03992155491158,0.564,0.133,0
"ASS1",0,2.13583672831828,0.587,0.156,0
"MAPK10",0,-3.32324702994653,0.08,0.51,0
"BACE2",0,2.95815055781976,0.668,0.239,0
"MGP",0,-2.2298516406895,0.187,0.616,0
"C6orf132",0,4.02881187461822,0.484,0.056,0
"CLDN10",0,5.92870256524397,0.44,0.012,0
"NRXN3",0,3.62073066469011,0.476,0.048,0
"KCNK15",0,4.20040564351819,0.487,0.059,0
