"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TRIM38",5.23867269179364e-118,0.801312253651252,0.306,0.187,1.73457691497979e-113
"NDUFS3",5.62116526556924e-118,0.671225751038824,0.46,0.331,1.86122403108263e-113
"ASS1",5.87733192573877e-118,0.451646481805602,0.275,0.156,1.94604337393136e-113
"CLIC1",7.68538242118961e-118,0.472199918957292,0.724,0.676,2.54470697348009e-113
"CLPTM1",7.73006308702337e-118,0.718646511787489,0.427,0.297,2.55950118874431e-113
"TNS2",8.34659501242476e-118,-1.49438322101378,0.118,0.222,2.76364107456396e-113
"TBC1D31",1.0068630614998e-117,1.24400957775094,0.112,0.045,3.33382428293198e-113
"ANO1",1.19706048926717e-117,0.821474043677957,0.103,0.04,3.96358698601252e-113
"EXOC6B",1.5451676228046e-117,-0.429183833961347,0.636,0.721,5.1162045158683e-113
"BCL9L",1.75519348397982e-117,0.752586952777874,0.315,0.193,5.81162114480558e-113
"RETREG1",1.75842046115711e-117,1.35432059813146,0.109,0.044,5.82230598893732e-113
"LOXL2",1.8677633628345e-117,-0.610558471974791,0.177,0.306,6.1843512706813e-113
"ZNF703",2.02573503742722e-117,0.700638594436389,0.213,0.112,6.70741128242527e-113
"TBCCD1",3.06203220774532e-117,1.02330317883895,0.151,0.071,1.01386948430655e-112
"SDHAF2",3.30352414314416e-117,0.711215080674969,0.336,0.212,1.09382987903646e-112
"SLC25A36",3.35133875735195e-117,-0.659982143923193,0.339,0.447,1.10966177594681e-112
"FAM182B",3.41473131129391e-117,0.879352063956654,0.121,0.05,1.13065168448253e-112
"ENSG00000259986",3.46698874619967e-117,0.990414924449055,0.127,0.055,1.14795464375417e-112
"FBXO28",3.64953794409198e-117,0.661463370833219,0.378,0.245,1.20839850866829e-112
"RNF141",3.65855662574361e-117,0.870570456133028,0.218,0.118,1.21138468434997e-112
"RAB5B",4.78834719227418e-117,0.63646684366871,0.339,0.211,1.5854696388339e-112
"GSDMD",5.50482769780644e-117,0.762442784683612,0.372,0.245,1.82270349902069e-112
"UBE4A",6.15199728515811e-117,0.696632338350528,0.388,0.257,2.0369878210887e-112
"SHF",7.01198547815364e-117,-1.83777448305279,0.043,0.132,2.32173851167145e-112
"SUCO",8.68899113573922e-117,0.684667032817332,0.451,0.312,2.87701185495461e-112
"PCSK7",8.79447360571851e-117,0.755262422319785,0.385,0.256,2.91193815558945e-112
"POLE3",1.10192720153729e-116,0.769692810005517,0.29,0.175,3.64859115701012e-112
"SNTB2",1.27953988483945e-116,-1.06416987931878,0.326,0.426,4.23668451269191e-112
"C1QTNF7",1.36128767796251e-116,-0.869187691519874,0.044,0.138,4.50735963050166e-112
"B4GALT1",1.39737134822091e-116,-0.674218381647599,0.42,0.516,4.62683627109424e-112
"CCDC71",1.58068664611988e-116,1.16823174780876,0.112,0.046,5.23381155396753e-112
"NAA40",1.98002233303004e-116,1.08059936908313,0.119,0.05,6.55605194689575e-112
"APOOL",2.03236399771934e-116,0.686510727003311,0.276,0.162,6.72936043284851e-112
"SPEG",2.20869142115881e-116,0.87426650677853,0.124,0.053,7.31319816459892e-112
"TGFBR2",2.64130862009966e-116,0.798228496114216,0.398,0.269,8.745636972012e-112
"TIMM44",2.81156938898409e-116,0.75682427468114,0.291,0.174,9.30938740386522e-112
"CHCHD1",2.93098626985328e-116,0.620448916786159,0.445,0.313,9.70478863811119e-112
"USO1",3.26041326129363e-116,-0.583136723746882,0.39,0.489,1.07955543494693e-111
"GSTM4",3.9562111602923e-116,-1.95507788907749,0.064,0.157,1.30994107728438e-111
"STAG3L5P",3.97162586434541e-116,0.857257884715505,0.344,0.219,1.31504503994341e-111
"GPR137C",4.10635141917196e-116,0.689780264535151,0.187,0.094,1.35965401840203e-111
"ALKBH4",5.46180330852299e-116,0.827127802421469,0.171,0.084,1.80845769348505e-111
"KIF21A",5.589052686424e-116,0.574697415817041,0.346,0.214,1.85059123500185e-111
"SDHAP4",5.63346548660446e-116,0.656717974318548,0.267,0.152,1.8652967572696e-111
"SYF2",5.75648520010705e-116,-0.671792865733385,0.411,0.506,1.90602981460744e-111
"CCDC51",5.80179316201263e-116,0.849089649087626,0.183,0.093,1.921031733874e-111
"ZKSCAN1",6.46489403607672e-116,0.644894528165802,0.519,0.386,2.14059106428536e-111
"ACYP1",6.73886527628182e-116,0.660974459141759,0.227,0.124,2.23130568162967e-111
"RPF1",7.14175022800032e-116,0.678143817922354,0.293,0.174,2.36470491799319e-111
"RAB4B",7.52676520587467e-116,0.861856156401856,0.206,0.11,2.49218722731716e-111
