"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CDC73",4.11197841865715e-137,-0.259448490394809,0.385,0.32,1.36151717420157e-132
"NPIPB13",6.34322818403071e-137,-1.00868827462992,0.114,0.145,2.10030628401441e-132
"RBM26",7.05034443164637e-137,-0.324145557957378,0.417,0.345,2.33443954476243e-132
"ALOX12-AS1",9.79655787067488e-137,-0.93765096129312,0.119,0.15,3.24373827655916e-132
"ACAP2",1.35284604596682e-136,-0.610710953137284,0.528,0.496,4.47940854280073e-132
"CTDSPL2",6.60140658229083e-136,-0.273562931475881,0.301,0.249,2.18579173346232e-131
"WDR59",7.92085306492954e-136,-0.257679149361141,0.243,0.199,2.62267365832882e-131
"EPB41L3",8.0077638744807e-136,-0.767567035019404,0.074,0.1,2.65145069647931e-131
"SESN1",9.8545015986773e-136,-0.40769584642196,0.27,0.217,3.26292402433804e-131
"DENR",2.50098982738975e-135,-0.273738624563246,0.299,0.247,8.28102741747019e-131
"ARL8B",4.16262421537414e-135,-0.81149552131145,0.297,0.319,1.37828650395253e-130
"GGPS1",5.33153896065969e-135,-0.273308009430861,0.193,0.155,1.76532586526403e-130
"ZFC3H1",5.36316665951214e-135,-0.282613794823069,0.364,0.302,1.77579811263106e-130
"SUMF2",1.3051771843888e-134,-0.306807955207422,0.265,0.218,4.32157217522974e-130
"PUM2",1.91188817528811e-134,-0.250766675643554,0.578,0.467,6.33045293719646e-130
"ALAS1",3.12056700085748e-134,0.44236909122172,0.124,0.096,1.03325093965392e-129
"WAKMAR2",3.20354182579296e-134,-0.3909264061816,0.111,0.081,1.06072473393831e-129
"MSL2",3.58842184920582e-134,-0.884138262715867,0.176,0.207,1.18816235849054e-129
"TBC1D5",3.90042591285654e-134,-0.430355287869526,0.671,0.617,1.29147002400593e-129
"CPNE1",4.31767796752443e-134,-0.294246087159768,0.315,0.26,1.42962635182701e-129
"RNMT",4.49782555211177e-134,-0.26917823333323,0.312,0.258,1.48927501855973e-129
"HYOU1",4.70208089284191e-134,-0.799576227912938,0.1,0.13,1.55690600442888e-129
"ABCB10",5.5710499643231e-134,-0.978927943745892,0.086,0.115,1.84463035368702e-129
"STAM2",1.21809058129378e-133,-0.269389995175819,0.203,0.163,4.03321972372184e-129
"LONP2",2.60198037770415e-133,-0.252353130103579,0.374,0.308,8.6154172286162e-129
"MTRFR",4.0451432132462e-133,-0.276455245072145,0.173,0.137,1.33938736933795e-128
