"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PPP2R5C",1.26254555620644e-91,-0.279180898309014,0.469,0.607,4.18041459115516e-87
"THAP12",1.29339192781974e-91,0.319628615015151,0.071,0.13,4.28255001220394e-87
"MED23",1.30541451803612e-91,0.27570870660819,0.085,0.15,4.3223580106694e-87
"CCDC69",1.62977887325046e-91,1.25388603849612,0.195,0.145,5.3963608272196e-87
"SLBP",1.88375076309934e-91,0.297183311429811,0.116,0.195,6.23728715169821e-87
"PACS2",1.94343427683107e-91,0.515373759615178,0.069,0.129,6.43490523401535e-87
"CDC40",3.62147229750358e-91,0.351067702442236,0.126,0.21,1.19910569242641e-86
"KHDC4",3.71720714036437e-91,0.441203591522525,0.092,0.162,1.23080445624605e-86
"MRNIP",5.67845622471736e-91,0.316886419953558,0.054,0.107,1.88019364056617e-86
"MIGA1",6.48854556719643e-91,0.328401943071625,0.114,0.192,2.14842232275441e-86
"CAPRIN1",7.05474051552928e-91,0.505051690429609,0.161,0.264,2.3358951320969e-86
"PNPLA8",7.42059350520387e-91,0.310982814146452,0.146,0.238,2.45703271550805e-86
"CYTH1",8.1388292894664e-91,0.546365114283656,0.475,0.45,2.69484776603522e-86
"FOXK1",8.33605410121319e-91,0.428414360984195,0.11,0.187,2.7601508734527e-86
"DIAPH1",9.43601031202833e-91,0.664107904320066,0.404,0.372,3.1243573744157e-86
"URI1",1.35367261947167e-90,0.275668789634278,0.256,0.399,4.48214541033264e-86
"MDM4",1.4021200969866e-90,0.281523487994721,0.191,0.301,4.64255985313234e-86
"EXT1",1.79795913598921e-90,-0.311687811210061,0.267,0.37,5.95322249517388e-86
"C2CD5",1.83836450884816e-90,0.313166832779365,0.109,0.184,6.08700872524715e-86
"OSER1",2.13756465252731e-90,0.317562830508985,0.067,0.125,7.07769032098319e-86
"RASAL3",3.00987006906074e-90,0.934588626402602,0.207,0.152,9.96598078566702e-86
"IPO8",3.01785277331896e-90,0.406358675619341,0.058,0.112,9.99241231773641e-86
"ZFAND5",3.34715298781243e-90,0.384261313377373,0.188,0.302,1.10827582579458e-85
"FAM120AOS",3.64537561355772e-90,0.3543331403817,0.078,0.14,1.2070203194051e-85
"AGL",4.28948762603093e-90,0.286468077377163,0.063,0.119,1.4202922478551e-85
"TRNAU1AP",4.45332360202207e-90,0.328054344397026,0.089,0.156,1.47453997786553e-85
"IMPA1",5.32713078834833e-90,0.296396390631537,0.051,0.101,1.76386627533001e-85
"NCOR1",9.0826265860862e-90,0.776589509426059,0.478,0.525,3.007348488919e-85
"CPSF2",1.10084216357873e-89,0.27853741259292,0.057,0.11,3.64499848782555e-85
"YJU2B",1.46476092037491e-89,0.276062926439237,0.077,0.138,4.84996988345338e-85
"TOR1AIP1",1.47816857083768e-89,0.364069898959394,0.119,0.198,4.89436395490065e-85
"DCAF16",1.8341578508989e-89,0.32910710444291,0.06,0.114,6.07308006011135e-85
"ARHGAP30",1.87357407594389e-89,0.897525947912933,0.215,0.16,6.20359112285783e-85
"P2RY8",1.90992740116411e-89,-0.260476089968161,0.138,0.211,6.32396061799447e-85
"PRPF18",1.91840906754671e-89,0.282352709747947,0.107,0.181,6.35204426355391e-85
"SLC25A16",1.92183313954062e-89,0.291754449344386,0.071,0.13,6.36338170833296e-85
"APTX",2.00317696130396e-89,0.402599578602958,0.093,0.162,6.63271923657355e-85
"CASD1",2.62857954484688e-89,0.349257100871905,0.101,0.172,8.70348973094249e-85
"PARP6",3.08337694299488e-89,0.333842473034784,0.052,0.102,1.02093693959504e-84
"NPEPPS",3.19668286633049e-89,0.390951678449438,0.195,0.311,1.05845366387069e-84
"EFCAB2",3.4852413008013e-89,0.273942249956461,0.099,0.169,1.15399824710832e-84
"FGFR1OP2",4.79918420200365e-89,0.343016030870785,0.19,0.303,1.58905788112543e-84
"KDM2A",7.33350189967751e-89,0.830978055333567,0.441,0.464,2.42819581400222e-84
"UTP18",7.46811283767338e-89,0.411011416662471,0.071,0.13,2.47276684168203e-84
"OSBP",7.51966900671549e-89,0.415331311480976,0.095,0.164,2.48983760481356e-84
"PANK2",7.85660800070905e-89,0.421975860772126,0.128,0.211,2.60140147511477e-84
"ODF2",9.23748137506003e-89,0.284019813016423,0.067,0.124,3.05862245809613e-84
"TMEM192",9.24845934649539e-89,0.393526440808327,0.056,0.109,3.06225737421809e-84
"EEIG2",1.17480428319218e-88,1.05691673225922,0.317,0.281,3.88989446207764e-84
"SAP30BP",1.41109892905836e-88,0.389405681808212,0.106,0.18,4.67228966400512e-84
"TRAPPC8",2.14390762862117e-88,0.286592695459762,0.105,0.177,7.09869254912755e-84
