"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"IFI27",1.17273443375457e-230,4.01559767469557,0.779,0.158,3.88304098360477e-226
"SPP1",5.15170973803871e-199,3.55702756570426,0.792,0.205,1.705782611362e-194
"APOE",2.94917402210553e-180,2.46793273267669,0.842,0.318,9.76501010459361e-176
"ENSG00000249001",7.60170171008703e-179,4.66546996279959,0.538,0.037,2.51699945322692e-174
"HLA-DRB5",3.56479801277096e-164,3.95083300718014,0.665,0.196,1.18034027000859e-159
"NUPR1",4.0801309128722e-162,4.65247671272209,0.576,0.093,1.35097214656111e-157
"HLA-DRB6",1.40779853308959e-156,-8.93952294096192,0.002,0.558,4.66136172291294e-152
"PID1",9.04175735707061e-144,-5.33675724473748,0.044,0.578,2.99381627849965e-139
"WFDC2",1.6317722020815e-121,8.68019702437316,0.327,0.001,5.40296093831206e-117
"GAPDH",1.14136787520388e-111,2.19059011385462,0.898,0.785,3.77918317158757e-107
"RGS1",3.99352844188234e-102,1.70617441257862,0.725,0.307,1.32229720239166e-97
"FCN1",4.24265142605204e-94,-5.43129155361893,0.015,0.398,1.40478431368009e-89
"GAS7",7.94847581793287e-94,-2.12654776285038,0.275,0.683,2.63181982807575e-89
"SLC2A1",4.61681800427849e-91,6.35157960434063,0.296,0.02,1.52867460939665e-86
"SLC16A10",3.84043920020278e-90,1.41392602618903,0.795,0.366,1.27160782357914e-85
"PRKCB",4.37437806251401e-90,-1.8761659786206,0.191,0.624,1.44840032027901e-85
"KCNQ3",9.53894553788004e-90,3.79037582649961,0.338,0.038,3.15844025704746e-85
"HLA-DRB1",1.043491412839e-89,1.52301433456942,0.84,0.703,3.45510441705122e-85
"FNDC3B",6.80201655086203e-89,1.53521726336405,0.894,0.729,2.25221570015593e-84
"CAPG",1.77955631380528e-87,2.15726940590245,0.614,0.29,5.89228891064066e-83
"LGALS3BP",2.69359901406362e-87,2.25776257966007,0.581,0.244,8.91877569546604e-83
"APOC1",5.86094333252679e-87,1.70729323107053,0.614,0.226,1.94061694683294e-82
"LAPTM5",2.236793509655e-86,1.30670680712532,0.842,0.754,7.40624698981868e-82
"FGD4",4.0799761656519e-86,-1.74700767117461,0.329,0.732,1.350920908209e-81
"HLA-A",8.23268123584371e-86,1.13351673872989,0.895,0.869,2.72592308400021e-81
"GPNMB",1.839371323969e-80,1.4306617520398,0.706,0.329,6.09034239079376e-76
"FMNL2",7.73021973082772e-79,1.35837296544208,0.847,0.609,2.55955305507437e-74
"HLA-DQA2",1.52736208030447e-77,-4.19930154395331,0.042,0.387,5.05724858409613e-73
"LYVE1",5.06622346945842e-77,-5.62556931489825,0.021,0.353,1.67747725297238e-72
"ADAM8",3.93339182382645e-76,3.40082222977132,0.346,0.063,1.30238536678718e-71
"AFF3",4.00123760509281e-75,-6.10990498332661,0.008,0.326,1.32484978342228e-70
"MMP14",1.39922819145498e-73,3.1047995586275,0.361,0.077,4.63298446472659e-69
"CD36",1.95007669379358e-73,-2.48870159268037,0.048,0.39,6.45689894081993e-69
"LST1",3.14113107160191e-70,-2.40251738082395,0.267,0.625,1.04005990911811e-65
"TPT1",1.11200492777312e-69,-0.830041325779883,0.878,0.946,3.68195951634956e-65
"EEF1A1",1.93258476798651e-68,-0.850378289348757,0.87,0.946,6.39898142528015e-64
"PTPRM",5.30720461269565e-68,2.62013381760762,0.491,0.2,1.75726851930966e-63
"ISG15",6.39221403706938e-68,2.10643755984947,0.697,0.46,2.11652598981404e-63
"PLTP",1.60807424117079e-67,1.65951876994172,0.532,0.22,5.3244946199406e-63
"ADM",2.65216909150612e-67,4.19074409955045,0.293,0.047,8.78159707888591e-63
"RPL21",5.82727185417543e-67,-1.17817357216048,0.617,0.833,1.92946798363603e-62
"CD55",9.50809367895288e-67,-2.8046034079404,0.106,0.444,3.14822489803809e-62
"IGSF21",1.52336732347626e-66,3.08420695411546,0.314,0.058,5.04402154476226e-62
"CLEC10A",1.79481972860243e-66,-8.35538339636826,0.001,0.282,5.94282760337551e-62
"FN1",3.11017216279199e-66,2.21090678335417,0.465,0.155,1.02980910482205e-61
"RPL7",2.20627076930688e-65,-1.2666364622389,0.505,0.754,7.305183144252e-61
"HIF1A-AS3",5.67716490306361e-65,2.76632123207658,0.46,0.168,1.87976607105339e-60
"LYZ",6.35910870977956e-65,-1.86958301550487,0.468,0.746,2.10556448489511e-60
"TIMP1",5.10728349465366e-64,-2.26880824741725,0.402,0.691,1.69107263791477e-59
"PDE3B",1.05744982724068e-63,-2.87043906645717,0.052,0.365,3.50132212297661e-59
"SIPA1L1",1.87504723267675e-63,-1.71417049289769,0.535,0.792,6.20846889211599e-59
"BNIP3",3.01295018298808e-63,3.45166231418072,0.374,0.112,9.97617935089184e-59
"ARHGAP26",5.38963682361047e-63,-1.31338209662615,0.586,0.832,1.78456264866566e-58
"RPS24",6.10881849395444e-63,-0.891141028183427,0.769,0.905,2.02269089153325e-58
"KLF2",7.20742123945842e-63,-2.12603277826531,0.172,0.515,2.38644924659708e-58
"LNCAROD",1.53117019845908e-62,2.19008444460311,0.443,0.147,5.06985764411787e-58
"RAI14",8.299472482977e-62,5.26158393109489,0.236,0.027,2.74803833383851e-57
"IRAK3",1.2237284090142e-61,-1.87123693213116,0.23,0.57,4.05188713508691e-57
"IQGAP2",1.50471019928711e-61,-1.4291484951977,0.381,0.701,4.98224594085955e-57
"ZEB2",2.21239808081609e-61,-1.02377936891664,0.762,0.917,7.32547128539016e-57
"S100A9",4.25564293196925e-61,-2.53482406707937,0.342,0.629,1.40908593120434e-56
"TNS3",8.07325401360332e-61,1.59773964884924,0.709,0.475,2.6731351364442e-56
"HDAC9",9.34683589126854e-61,-2.34030625463102,0.146,0.47,3.09483083195793e-56
"ABCA1",1.19929510895414e-60,1.35638799028946,0.755,0.472,3.97098603525804e-56
"PABPC1",1.48322923691904e-59,-1.07261826139519,0.569,0.805,4.91112032636262e-55
"MT-CO3",6.28846907223544e-59,-0.603364436677461,0.933,0.993,2.08217499450788e-54
"SLC2A5",1.02810515368211e-58,2.76095899419655,0.33,0.082,3.40415897435685e-54
"HTRA1",6.65129917693225e-58,2.69284758365526,0.395,0.133,2.20231167047404e-53
"RPS3A",1.69428496530408e-57,-1.04616608839384,0.673,0.876,5.60994694861835e-53
"ATP2B1",2.27193809211389e-57,-1.69176893392249,0.5,0.78,7.52261421679829e-53
"C5AR1",3.33387732814896e-57,-1.51533322039048,0.32,0.637,1.1038801221234e-52
"TBXAS1",8.27066837363775e-57,-1.41725506884056,0.365,0.688,2.7385010051952e-52
"ZFP36",1.02959930941911e-56,-1.36024868223266,0.531,0.779,3.40910627341761e-52
"TANC2",1.41222715393732e-56,1.80979808978049,0.626,0.38,4.67602532940186e-52
"EEF1B2",5.20905167413957e-56,-1.42430416080857,0.406,0.68,1.72476909982435e-51
"KCNMA1",5.27079488249511e-56,2.21064178201542,0.369,0.108,1.74521289354296e-51
"AOAH",7.71742388884749e-56,-1.92267199963153,0.243,0.552,2.55531622383629e-51
"RPL9",8.16455293604244e-56,-0.898354510208399,0.683,0.873,2.70336512265301e-51
"AMPD3",1.94752594713711e-55,2.57067229415892,0.448,0.189,6.44845316356568e-51
"RPL26",2.70595499933877e-55,-0.996548502975884,0.684,0.874,8.95968759831061e-51
"MT-CO2",2.19494805412029e-54,-0.582352669075567,0.921,0.996,7.26769250199769e-50
"CD81",5.85731474147947e-54,1.48697028807482,0.691,0.507,1.93941548405127e-49
"SLC43A2",6.15902745550858e-54,-1.85344085497953,0.181,0.498,2.03931558079345e-49
"RPS12",1.09762264684738e-53,-0.888501198981285,0.776,0.885,3.63433834597638e-49
"RPS23",2.11712697326872e-53,-0.8939958946057,0.735,0.893,7.01001912119007e-49
"FGR",2.6901659052754e-53,-2.64725630359163,0.06,0.339,8.90740832895738e-49
"ABCG1",2.79823646268055e-53,3.02105952620428,0.329,0.095,9.26524075158158e-49
"MT-CYB",5.43246356788145e-53,-0.544064124931023,0.885,0.987,1.79874301196123e-48
"CHN2",9.76104848428267e-53,-1.19223758179425,0.344,0.684,3.23198076363084e-48
"FRY",2.51664545130959e-52,-4.77830050535515,0.018,0.261,8.33286475383119e-48
"C1orf162",3.18123134854922e-52,-1.41642596183268,0.302,0.618,1.05333751181813e-47
"ADGRE5",4.65489799412275e-52,-2.27253033046431,0.135,0.432,1.54128327483398e-47
"FGD5",4.74647016799122e-52,5.12818708185228,0.179,0.012,1.57160373732357e-47
"CTSD",5.10953190509928e-52,0.541544938207112,0.86,0.641,1.69181710909742e-47
"CLEC12A",5.13905684997719e-52,-5.10132406254286,0.015,0.253,1.70159311359595e-47
"JAML",1.08228402255811e-51,-3.80036226611146,0.027,0.276,3.58355062709215e-47
"IGFBP2",1.34168560655654e-51,2.37147758269926,0.314,0.077,4.44245521186936e-47
"ZEB1",1.52438639329246e-51,3.6824422851616,0.262,0.053,5.04739578683065e-47
"JARID2",2.05608158023641e-51,-1.58718382302308,0.417,0.69,6.80789172032077e-47
"CD52",2.15030624790664e-51,-3.37182826573012,0.063,0.328,7.11987901744369e-47
"MMP9",1.23952093860469e-50,5.05945605874534,0.229,0.037,4.10417777981398e-46
"RPL6",1.90516818843672e-50,-0.90739376855541,0.631,0.831,6.30820238873283e-46
"RPS13",1.99039359589803e-50,-0.97641068294404,0.658,0.83,6.59039223537796e-46
"MIF",2.28689846931857e-50,1.83232584532082,0.717,0.592,7.5721495217607e-46
"RALA",4.40033366607087e-50,2.0897497703185,0.56,0.343,1.45699448017273e-45
"ENO2",4.81701623775128e-50,5.33019805978613,0.173,0.012,1.59496224648183e-45
"CYRIA",6.17641836424165e-50,-1.59234443184654,0.219,0.533,2.04507388458405e-45
"RPS6",2.14537184551158e-49,-0.906127522630964,0.678,0.863,7.1035407176734e-45
"RPS9",2.57857395493183e-49,-0.907657976636845,0.717,0.865,8.5379162221748e-45
"RPL34",3.85150145592695e-49,-0.877972640778842,0.718,0.873,1.27527064707197e-44
"CSTB",4.21939252955728e-49,2.19381530741417,0.733,0.625,1.39708306046171e-44
"RPL13",5.17562305826731e-49,-0.673986268854275,0.853,0.951,1.71370055082289e-44
"PLAU",9.01209094391755e-49,2.05990970968163,0.446,0.199,2.98399343244054e-44
"HLA-DQB1",1.55682271145669e-48,1.25531050842506,0.701,0.521,5.15479567990425e-44
"C15orf48",1.68654252829971e-48,2.44243309274105,0.417,0.173,5.58431096545316e-44
"CPVL",2.41476513359275e-48,-1.20797882480128,0.348,0.662,7.99552883383896e-44
"MMP11",2.92819481989949e-48,10.0689731954489,0.135,0,9.69554586816921e-44
"IFITM1",1.80294524209993e-47,2.04161546265472,0.456,0.206,5.96973199111708e-43
"ARL4C",2.16758031366588e-47,1.94565022341012,0.469,0.226,7.1770751765791e-43
"RIPOR2",2.3138147483114e-47,-5.16450125365805,0.023,0.247,7.66127201313388e-43
"MT-ND3",2.50105366852323e-47,-0.547633152232481,0.885,0.991,8.28123880184727e-43
"MS4A7",3.82832104769357e-47,-1.01078570050708,0.416,0.718,1.26759538210182e-42
"MT-ND4",5.2232996582219e-47,-0.509047177758699,0.922,0.991,1.72948674983385e-42
"CFP",6.18938066960784e-47,-7.16183616444325,0.002,0.21,2.04936583351385e-42
"SMAP2",8.63525017123434e-47,-1.68698346162379,0.259,0.555,2.8592176841974e-42
"SVIL",3.45026042128142e-46,-2.9836019920628,0.053,0.297,1.14241572809049e-41
"PSD3",3.52443626871316e-46,1.33503864307826,0.593,0.345,1.16697609293362e-41
"NEDD9",5.30527449572155e-46,-2.12143802697958,0.12,0.392,1.75662943827836e-41
"XYLT1",5.76230226359995e-46,-2.24203352026599,0.118,0.386,1.90795590250058e-41
"PTTG1IP",6.11069945144517e-46,1.98665389242081,0.515,0.301,2.02331369536801e-41
"RPS8",8.66423300720536e-46,-0.948847623958168,0.684,0.851,2.86881419101577e-41
"RPL18A",1.23587133789289e-45,-0.775308768433463,0.718,0.874,4.09209358689716e-41
"RPL39",1.38971632897295e-45,-0.746825155060985,0.762,0.877,4.60148973686233e-41
"SLC30A4-AS1",1.52902658796202e-45,2.81788027330364,0.325,0.104,5.06275993540104e-41
"AIF1",6.63870100323044e-45,-1.02919642909784,0.572,0.813,2.19814028917963e-40
"SMAD3",7.63319584023384e-45,-3.8120706376524,0.015,0.228,2.52742747465983e-40
"PKM",1.72692760176932e-44,1.35853033797605,0.662,0.511,5.71802998221839e-40
"KIFC3",3.96159896867468e-44,2.48856165234815,0.285,0.078,1.31172503451787e-39
"TNFRSF1B",4.0164643491028e-44,-1.18788649660776,0.352,0.646,1.32989151063143e-39
"C2",5.0577883061521e-44,2.13041349511131,0.38,0.155,1.67468428605002e-39
"VCAN",8.12201238813491e-44,-2.85499028097758,0.124,0.382,2.68927952183535e-39
"FGL2",8.17639714947183e-44,-1.42246708826084,0.278,0.572,2.70728686016162e-39
"RPS15A",8.80219256748164e-44,-0.901051198233049,0.667,0.837,2.91449398101884e-39
"ZFP36L2",1.27096811109818e-43,-1.26515044965343,0.352,0.625,4.20830251265719e-39
"PDE4D",2.09876324276644e-43,-2.19876154061361,0.077,0.33,6.94921497312395e-39
"THBS1",2.38122426384145e-43,-4.64711644404776,0.02,0.23,7.88447166000541e-39
"DIAPH2",6.43768651376761e-43,-0.969453756831176,0.37,0.683,2.13158238157359e-38
"MALAT1",8.94332257054382e-43,0.730729344693156,0.988,0.979,2.96122353633277e-38
"KRT18",1.28249030170104e-42,4.34187336596451,0.169,0.019,4.2464536379623e-38
"CLDN4",1.87045538995129e-42,5.59046701889764,0.14,0.007,6.19326484166773e-38
"RETN",1.87226459259414e-42,-6.82404436313511,0.003,0.194,6.19925529253846e-38
"C9orf72",2.69865195698579e-42,-1.23812464517874,0.242,0.542,8.93550649477565e-38
"RPL23",4.36770200424938e-42,-0.905712608050081,0.566,0.778,1.44618981062701e-37
"FCHO2",5.12077017238153e-42,1.36941455672107,0.617,0.412,1.69553821177725e-37
"CCL5",8.72017148431383e-42,1.9742707164872,0.285,0.079,2.88733598017115e-37
"S100A8",9.33340037443082e-42,-3.53810852886382,0.079,0.309,3.09038219797779e-37
"LILRB4",9.39780726760253e-42,1.91896412338759,0.445,0.224,3.11170796437587e-37
"AGTPBP1",1.41797852626935e-41,-1.54505719383725,0.172,0.454,4.69506869833045e-37
"PDK4",1.65106232411652e-41,-2.85672151889858,0.061,0.293,5.46683246138221e-37
"MT1G",2.02777366343913e-41,2.00833895315099,0.262,0.066,6.7141613770133e-37
"RPS27A",2.55847591518547e-41,-0.772767806822597,0.759,0.886,8.47136960277061e-37
"CLDN3",5.3348514071376e-41,6.27536227376428,0.132,0.006,1.76642264941733e-36
"COTL1",1.08815773780113e-40,-1.28884393319054,0.447,0.711,3.60299908563334e-36
"CD9",1.64399485823754e-40,1.44635717265984,0.483,0.236,5.44343137511031e-36
"S100Z",2.69842726501329e-40,-3.42301530984908,0.035,0.243,8.9347625171855e-36
"ANKRD44",4.33825965491102e-40,-1.23582938197813,0.308,0.59,1.43644115433759e-35
"HK2",4.90828129362897e-40,2.80044069988887,0.337,0.137,1.62518101913349e-35
"RPS10",8.45870154435013e-40,-0.851285439854057,0.649,0.831,2.80076066834977e-35
"CD300E",9.14740545845513e-40,-3.07568801814638,0.062,0.282,3.02879742134908e-35
"CCND1",1.08657109714383e-39,2.35826561183784,0.27,0.077,3.59774555975294e-35
"MMP7",2.38781537965354e-39,8.40487576085391,0.112,0.001,7.90629550357083e-35
"GNAS",2.6057442358684e-39,0.806526991767151,0.83,0.754,8.62787973938387e-35
"AUTS2",2.7036257592126e-39,-2.04388929708711,0.053,0.275,8.95197525132883e-35
"LGALS1",4.57623585848169e-39,1.13637557870429,0.846,0.748,1.51523745510187e-34
"GPAT3",5.23636988490448e-39,-3.83897166060076,0.028,0.228,1.73381443259072e-34
"RPLP1",1.73843017819086e-38,-0.551661028351008,0.851,0.938,5.75611616300775e-34
"MPEG1",2.01004998802762e-38,-1.4038663575023,0.164,0.434,6.65547651535824e-34
"RPS16",2.55080021810102e-38,-0.809202989437765,0.683,0.861,8.44595460215429e-34
"ELF2",3.27333442983183e-38,-1.03864216218983,0.313,0.597,1.08383376306162e-33
"GRN",6.20034942719057e-38,1.11410505558071,0.726,0.675,2.05299769883707e-33
"SRGN",6.40534025180853e-38,-0.822565660815779,0.855,0.917,2.12087221077632e-33
"LCP1",7.40081596972397e-38,-0.987915800520526,0.446,0.689,2.4504841757353e-33
"MT-ND2",7.6491215635103e-38,-0.509421330537656,0.919,0.985,2.5327006408939e-33
"IL4I1",9.94075803290013e-38,2.37836842601325,0.328,0.133,3.29148439227356e-33
"RPL32",1.18171301507976e-37,-0.647925615495636,0.764,0.898,3.91276996423058e-33
"MT-ATP6",1.70522953970811e-37,-0.384272266996236,0.939,0.991,5.64618552892751e-33
"PELI2",2.21805264099642e-37,-2.89668894235735,0.033,0.231,7.34419409960323e-33
"ADA2",4.68243740632793e-37,-1.21304542449861,0.205,0.483,1.55040184960924e-32
"INSIG1",6.36450249982287e-37,-2.31255993563276,0.162,0.396,2.10735042271635e-32
"EIF1",8.42400680617971e-37,-0.608528603061445,0.734,0.861,2.78927289359416e-32
"EREG",1.02240113962157e-36,-2.98422786027626,0.067,0.278,3.38527241340099e-32
"PLA2G7",1.43002776587248e-36,-2.8295936964225,0.045,0.245,4.73496493558037e-32
"ADD3",1.77575589226127e-36,-2.32203501350847,0.051,0.26,5.87970533486631e-32
"TBL1X",2.99442641226566e-36,-2.1454652390968,0.063,0.276,9.91484529365284e-32
"ENSG00000253496",4.34358943868854e-36,3.6556864359502,0.172,0.029,1.43820589904416e-31
"CR1",5.98829902011318e-36,-1.9817073614682,0.075,0.298,1.98278568854967e-31
"CD109",7.31023904722327e-36,1.88812637297459,0.448,0.238,2.4204932509261e-31
"FNDC3A",7.74172588152275e-36,-1.35050515544463,0.422,0.675,2.563362856631e-31
"MOB3B",9.49988016629681e-36,-1.59579935905828,0.12,0.359,3.14550532186254e-31
"ST6GALNAC3",9.51476787678723e-36,-3.13272573584842,0.028,0.216,3.15043479168302e-31
"SSH2",1.18451146955752e-35,-1.30566935452485,0.443,0.683,3.92203592685189e-31
"MRC1",1.68706768447689e-35,-1.80630915632274,0.294,0.527,5.58604981007145e-31
"SLCO4A1",1.75682108972807e-35,2.93897729428809,0.162,0.024,5.81701031019863e-31
"GLIPR2",1.93793959595866e-35,-1.2985457136108,0.165,0.419,6.41671179617871e-31
"LHFPL2",2.01113824344091e-35,1.38826860746522,0.568,0.381,6.65907983785718e-31
"TMEM170B",2.46588610822144e-35,-2.86633954292882,0.032,0.222,8.16479549293202e-31
"SSBP2",2.48054424633267e-35,-1.55367831883346,0.287,0.532,8.2133300540321e-31
"SPIDR",2.48687539904943e-35,-0.817212890791094,0.455,0.712,8.23429313379257e-31
"ENSG00000291188",2.53950514928157e-35,-1.60631282448663,0.061,0.277,8.40855549978622e-31
"MAML3",9.4099933865603e-35,-1.10398583275814,0.322,0.587,3.11574291022398e-30
"RPL30",9.94889684216826e-35,-0.719253102017524,0.731,0.871,3.29417923341033e-30
"NCOA2",1.34030359084424e-34,-1.05456988474263,0.326,0.593,4.43787921964435e-30
"IFIT1",1.40790112686771e-34,2.59660050774899,0.29,0.106,4.66170142117169e-30
"TCF7L2",1.64975550219611e-34,-2.59924196352815,0.137,0.363,5.46250544332154e-30
"RASSF3",1.74919326180023e-34,-1.1486528007276,0.214,0.48,5.79175380914674e-30
"LILRB2",2.08038157524488e-34,-1.75155110536801,0.11,0.339,6.88835143379331e-30
"SLCO3A1",2.33003045738084e-34,-1.4099737068843,0.195,0.448,7.71496384743371e-30
"RPL17",3.2528959072934e-34,-0.705282004939942,0.699,0.871,1.07706636386392e-29
"RPL10A",3.38674546293502e-34,-0.88196125042326,0.544,0.764,1.12138529023241e-29
"FKBP5",5.2922299019993e-34,-1.56819142257823,0.179,0.423,1.75231024285099e-29
"DOCK4",6.44706823836665e-34,0.636646399427188,0.905,0.744,2.13468876440558e-29
"PHF20",6.86834621696901e-34,-1.0632268063132,0.244,0.513,2.27417811590061e-29
"ST14",6.90245545422077e-34,2.25424756195254,0.313,0.129,2.28547202544704e-29
"STK39",1.06350344646842e-33,-2.78270983664132,0.016,0.185,3.52136626160159e-29
"ACSL1",1.07989526309242e-33,-1.37710517304333,0.347,0.584,3.57564120562532e-29
"MYO1E",1.21529640419868e-33,1.54812949741021,0.533,0.322,4.02396792394226e-29
"RPS25",1.43456136584745e-33,-0.779225533263935,0.607,0.793,4.74997613845748e-29
"HLA-DQA1",1.59487927665297e-33,1.38566708090958,0.619,0.457,5.28080477292566e-29
"TMEM176A",1.64755556644607e-33,1.59093499781863,0.399,0.201,5.4552212360596e-29
"GLIS3",2.11463919358904e-33,2.92900987117275,0.282,0.106,7.00178183389267e-29
"GEM",2.15385364997226e-33,3.21599114170738,0.232,0.068,7.13162482042316e-29
"MAT2A",2.44372515747504e-33,-1.46629138086453,0.152,0.393,8.09141836891562e-29
"RASAL2",3.25127486595459e-33,1.52475552341288,0.521,0.331,1.07652962086623e-28
"TMEM176B",4.6972270645494e-33,1.41063724684938,0.51,0.328,1.55529885334295e-28
"PIK3R5",4.765294409537e-33,-1.05968371549844,0.367,0.619,1.57783663194179e-28
"APOC2",6.97784787727997e-33,2.33900720782455,0.163,0.027,2.31043521064617e-28
"TSPAN15",9.2681340214712e-33,3.34803167056428,0.171,0.034,3.06877185584933e-28
"ENSG00000249988",1.1486318213625e-32,-3.79459376721285,0.011,0.171,3.80323482371339e-28
"ADK",1.16619952752069e-32,-1.08029970496908,0.283,0.535,3.86140325557377e-28
"SERPING1",1.1861600074649e-32,1.80305007204165,0.36,0.167,3.92749440071703e-28
"RGS16",1.45761344187686e-32,3.49741204649906,0.157,0.027,4.82630386739846e-28
"FRMD4B",1.84028544640356e-32,0.878356222473394,0.794,0.631,6.09336914158683e-28
"ASPH",2.80271108052847e-32,0.891132466782837,0.601,0.412,9.28005665873783e-28
"PTPRE",3.51661693831404e-32,-0.887776716941064,0.345,0.598,1.16438703444516e-27
"ANK2",3.9767043658246e-32,2.70349063923284,0.221,0.063,1.31672658256818e-27
"SH3BGRL3",6.1599701387127e-32,-0.754844060534711,0.653,0.811,2.03962771262916e-27
"PPARG",8.4046458115445e-32,-1.74669352808428,0.115,0.331,2.7828622746605e-27
"PIP4K2A",9.32076347111267e-32,-0.920280569525281,0.304,0.573,3.08619799292012e-27
"UGCG",1.06450218308328e-31,2.02072958096677,0.395,0.21,3.52467317840704e-27
"MED13L",1.1463650295597e-31,-0.773407591165075,0.588,0.797,3.79572924937512e-27
"C1QC",1.26226865485453e-31,1.3419514581569,0.601,0.404,4.17949774308883e-27
"RBM3",1.28035169403819e-31,-1.21226295984092,0.212,0.452,4.23937249412986e-27
"STX11",1.28775079752892e-31,-1.26292789863043,0.154,0.386,4.26387166569799e-27
"SCD",1.3910819954228e-31,2.20454411997354,0.304,0.125,4.60601159504443e-27
"LYST",1.40831287850607e-31,-1.62051490249746,0.288,0.531,4.66306477202146e-27
"CCDC200",1.51250478797188e-31,-1.41020647035592,0.054,0.246,5.00805460345369e-27
"LGALS2",1.89413863234733e-31,-8.85301800896837,0,0.141,6.27168242556525e-27
"DDX21",2.14693030306284e-31,-1.08625999370789,0.163,0.405,7.10870092647138e-27
"EVI5",2.69283628599877e-31,-0.94352379590397,0.314,0.575,8.91625022657052e-27
"AP1S2",4.19238969816813e-31,-1.05794048932222,0.304,0.553,1.38814215296045e-26
"RPLP2",5.55095104243903e-31,-0.526202900403857,0.736,0.88,1.83797539966199e-26
"FOS",5.67377678736582e-31,-0.993388973469591,0.744,0.823,1.8786442320647e-26
"CADM1",5.82227523819993e-31,1.18533897535152,0.402,0.195,1.92781355412038e-26
"DUSP1",6.07056347245725e-31,-0.967960930182914,0.667,0.794,2.01002427136532e-26
"ITGAV",6.31792359425991e-31,1.6314259314441,0.462,0.285,2.0919276812954e-26
"LIPA",9.09469838877959e-31,-1.55329175610797,0.227,0.449,3.01134558350881e-26
"VASP",1.05608685004057e-30,-1.29295926533591,0.208,0.444,3.49680916916932e-26
"DOK2",1.25027986615245e-30,-1.44121756288015,0.104,0.317,4.13980166481737e-26
"LILRB5",1.3224514745645e-30,-3.43182070370929,0.024,0.185,4.37876907743052e-26
"PRAM1",1.33867542625729e-30,-3.02955854894058,0.024,0.185,4.43248820388051e-26
"STXBP2",1.42768416162912e-30,-1.79048560550049,0.128,0.342,4.72720502757017e-26
"MNDA",1.53672999496413e-30,-1.01540939161093,0.261,0.516,5.08826668632572e-26
"KLF4",1.55500576431724e-30,-1.24693379843346,0.215,0.455,5.14877958623082e-26
"JUNB",1.62265708510734e-30,-0.897692261927914,0.576,0.756,5.37277987449893e-26
"TMEM51",1.70726847846291e-30,1.86335115038423,0.378,0.198,5.65293665903854e-26
"RPL36A",2.00855700434621e-30,-0.814488108871762,0.554,0.748,6.65053309709073e-26
"COL1A2",2.32356148591465e-30,0.738280317150295,0.353,0.152,7.69354443601199e-26
"ARRB2",2.71366141046561e-30,-0.995023871650265,0.244,0.499,8.98520429619269e-26
"RPL5",3.06264267224951e-30,-0.892676761176653,0.586,0.771,1.01407161520853e-25
"RPL27",3.25316598107019e-30,-0.773269005717523,0.567,0.752,1.07715578799215e-25
"MT2A",3.68953436701439e-30,1.67598296541693,0.619,0.458,1.22164172426213e-25
"SCLT1",4.0003589427973e-30,-1.30656005000399,0.213,0.443,1.32455884954961e-25
"CD302",5.41103772033327e-30,-1.1105723283221,0.17,0.406,1.79164869957955e-25
"RPS4X",5.44027758697346e-30,-0.686153232375996,0.782,0.884,1.80133031182278e-25
"GPCPD1",5.63211685021415e-30,-0.798780299960252,0.403,0.658,1.86485021027441e-25
"SLC16A7",5.96758775239631e-30,-3.44795601696703,0.021,0.178,1.97592798069594e-25
"PLAC8",6.17471199982421e-30,-7.34939018287371,0.001,0.137,2.04450889026179e-25
"WWP1",1.04321222215116e-29,-1.64557035230003,0.166,0.391,3.45417998876469e-25
"ENSG00000288755",1.06514604230771e-29,-1.28570188427706,0.085,0.289,3.52680506068507e-25
"OPTN",1.15518136885714e-29,3.24894726273224,0.181,0.045,3.82492103042287e-25
"CHST15",1.30593010158245e-29,-1.10277769935413,0.21,0.453,4.32406515934966e-25
"GAL3ST4",4.20560595400225e-29,2.52502501339287,0.208,0.062,1.39251818742969e-24
"CD80",4.29452898406705e-29,2.94216265390292,0.172,0.04,1.42196149191444e-24
"MT-CO1",4.73417858774466e-29,-0.366735084507014,0.943,0.994,1.56753387218813e-24
"RPS2",4.84226501875668e-29,-0.575115883543025,0.774,0.91,1.60332237036052e-24
"FAM162A",5.01597358314953e-29,2.30282284641078,0.326,0.157,1.66083901311664e-24
"FGD2",5.48109731344074e-29,-1.51126938516434,0.141,0.353,1.81484613145336e-24
"ERGIC1",5.4896625711602e-29,-1.21159598294336,0.148,0.373,1.81768217393685e-24
"RPL23A",5.57353975472818e-29,-0.745130289242474,0.612,0.785,1.84545474818805e-24
"EIF3L",7.066717841056e-29,-1.44443722590123,0.113,0.32,2.33986094435205e-24
"PPDPF",8.27585489672389e-29,1.7210701037731,0.4,0.224,2.74021831485425e-24
"AREG",9.84829718600757e-29,-5.35975222960356,0.007,0.144,3.26086968125897e-24
"HILPDA",1.18743545949224e-28,3.42417692360756,0.155,0.032,3.93171754992474e-24
"RPS27",1.27169235149976e-28,-0.685246807704923,0.731,0.842,4.21070054505086e-24
"HNRNPA3",1.33677151473505e-28,-0.828819355035077,0.344,0.606,4.42618416243923e-24
"MAP3K3",1.40062759156858e-28,-1.33685739133014,0.127,0.34,4.63761801844273e-24
"MEGF9",1.75675054203388e-28,-1.58871872535028,0.087,0.282,5.81677671972838e-24
