"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TNPO2",3.13145202294591e-08,0.493302195115943,0.123,0.061,0.00103685507931762
"FN3KRP",3.17935288368595e-08,0.418369005616317,0.11,0.052,0.00105271553331725
"TATDN1",3.1837970971221e-08,0.407809244647808,0.214,0.127,0.0010541870568281
"ZNF235",3.21775017445431e-08,0.760349437801157,0.162,0.09,0.00106542926026357
"GNA12",3.22296272342519e-08,0.310916693636508,0.449,0.333,0.00106715518735332
"GAS6",3.33668933512215e-08,0.35562042338086,0.244,0.152,0.00110481120575229
"ENSG00000273748",3.39122653622776e-08,0.335874017308029,0.134,0.068,0.00112286901841037
"NSFL1C",3.39185883261563e-08,0.254266852568814,0.24,0.147,0.00112307837806736
"WDTC1",3.414813298803e-08,0.624014412130308,0.187,0.11,0.00113067883136666
"PWWP3A",3.52690932571381e-08,0.372037756708706,0.173,0.098,0.0011677949468371
"MRPS30",3.55189775758562e-08,0.353998386470772,0.131,0.066,0.00117606886651418
"GARS1",3.6343824106e-08,0.732757901758848,0.264,0.169,0.00120338035997377
"TXNDC11",3.72970563846757e-08,0.407589089930199,0.322,0.212,0.001234942833953
"SP1",3.73139506359563e-08,0.269261735907387,0.238,0.145,0.00123550221950715
"USP22",3.73512066973438e-08,0.329128213337594,0.316,0.208,0.00123673580495575
"PDIA6",3.81814965119072e-08,-0.877602891419899,0.444,0.468,0.00126422753100576
"KXD1",3.81834451753462e-08,0.439816654222995,0.223,0.133,0.00126429205320089
"DAPK3",3.85694302550841e-08,0.652419025949816,0.123,0.062,0.00127707240517609
"KDM2A",3.92398301732589e-08,0.251113774708136,0.696,0.572,0.00129927001686678
"ACAD11",4.03679036847788e-08,0.691856197623709,0.138,0.073,0.00133662165890671
"RAB7B",4.20148174272619e-08,-1.22869513566013,0.15,0.218,0.00139115261983407
"SH3YL1",4.2243172191379e-08,0.492502508022852,0.141,0.074,0.00139871367442875
"SSRP1",4.2307158360996e-08,0.39759640999596,0.149,0.08,0.00140083232049094
"FGL2",4.31761927444028e-08,-0.402829107331424,0.481,0.572,0.00142960691795992
"NEK3",4.33559160813858e-08,0.74272719780213,0.11,0.053,0.00143555773737077
"REXO1",4.39225282431978e-08,0.474042735945618,0.114,0.055,0.00145431883266052
"CACYBP",4.47554704962823e-08,0.480673550208821,0.378,0.267,0.0014818983836024
"DHX38",4.53907643113425e-08,0.276347383192255,0.145,0.076,0.00150293359711286
"POGLUT1",4.57727329089068e-08,0.673523410331696,0.125,0.064,0.00151558095934681
"TRIM37",4.62245306281382e-08,0.33436880815951,0.18,0.102,0.00153054043362829
"BRF1",4.64990936735796e-08,0.839897507431127,0.116,0.057,0.00153963149062589
"LMBR1L",4.65799623955501e-08,0.347100329443991,0.152,0.082,0.00154230913487906
"COQ10B",4.6803690607022e-08,0.373399252775366,0.263,0.167,0.00154971699968911
"FARP1",4.74642237441524e-08,1.12530658245646,0.158,0.092,0.00157158791239263
"IMPA2",4.76094707898361e-08,-2.08460385161088,0.068,0.122,0.00157639718732226
"PRIMPOL",4.82159396558691e-08,0.607204194494596,0.139,0.074,0.00159647797794548
"DDX55",4.86726952116247e-08,0.462358298815054,0.127,0.064,0.00161160161115211
"CSGALNACT1",4.86956377324458e-08,-0.515169636822263,0.047,0.1,0.00161236126095901
"MASTL",4.91533560231195e-08,1.00508087814079,0.116,0.058,0.00162751677128151
"IFTAP",5.17418759361628e-08,0.495636024679278,0.111,0.054,0.00171322525412229
"XPNPEP3",5.1991738977759e-08,0.977953376884176,0.135,0.072,0.00172149846929258
"SHOC1",5.23321484508359e-08,0.425663164358349,0.107,0.05,0.00173276976735563
"TENM4",5.36044077587519e-08,0.822277164756872,0.173,0.102,0.00177489554530003
"PRDM10",5.74896619043792e-08,0.494999522476092,0.143,0.076,0.0019035401953159
"LRBA",5.79365993887108e-08,0.298994386310953,0.465,0.341,0.0019183387423596
"KDM2B",5.91883500352155e-08,0.383863359576459,0.338,0.227,0.00195978545801602
"ZNF326",6.10000499088728e-08,0.407743016541614,0.23,0.142,0.00201977265253269
"EGLN1",6.11959093872211e-08,0.590363769888857,0.25,0.159,0.00202625775572028
"CLASP1-AS1",6.13367041794702e-08,1.98491544951489,0.138,0.078,0.00203091961208644
"AATK",6.41496230998552e-08,-1.29333311974865,0.065,0.12,0.00212405817045931
"BUB3",6.42898926580983e-08,0.307812256126262,0.235,0.143,0.00212870263580229
"MB21D2",6.45556340420441e-08,0.325359050819943,0.348,0.242,0.00213750159876612
"MIF",6.46657612450329e-08,0.770269924175796,0.655,0.592,0.00214114802058428
"LMO4",6.71145927159215e-08,0.335778349700004,0.265,0.168,0.00222223127941688
"ENSG00000258666",6.99391815034068e-08,-0.276216656106945,0.107,0.05,0.0023157562387593
"CLK4",7.01465564428728e-08,0.267723397870495,0.173,0.099,0.00232262263037996
"FMC1",7.18888634332406e-08,0.265792114520169,0.126,0.064,0.00238031215713803
"ZFP36L2",7.20439485219514e-08,-0.301988752130871,0.604,0.625,0.00238544717951033
"SULT1A1",7.21885897820188e-08,-1.96172896140073,0.124,0.182,0.00239023639627242
"C5orf22",7.32972977825027e-08,0.350035674776073,0.11,0.053,0.00242694682687645
"ALG9",7.3651204997599e-08,0.344479698382341,0.109,0.052,0.0024386650486755
"DMXL2",7.37000592234559e-08,0.25165006803745,0.729,0.629,0.00244028266094785
"PIGL",7.42423319844068e-08,0.430326974540736,0.167,0.096,0.0024582378543357
"AGPAT5",7.44374749964049e-08,0.361176491898249,0.187,0.109,0.00246469923460596
"TNRC18",7.59060122197159e-08,0.396506440709775,0.516,0.386,0.00251332397060701
"SMIM13",7.61886132615397e-08,0.336930349147349,0.109,0.052,0.00252268117370284
"HELZ",7.63136985619687e-08,0.36689089161858,0.602,0.472,0.00252682287308535
"GBF1",7.7582762480814e-08,0.310646164041269,0.455,0.329,0.00256884284850223
"N4BP2",7.78153236871204e-08,0.27819605478463,0.232,0.143,0.00257654318260424
"EREG",7.79890197057316e-08,-1.39186607507824,0.21,0.278,0.00258229443147648
"EIF4B",7.89561033321419e-08,-0.744957861347647,0.368,0.405,0.00261431553743055
"RP9P",8.05945512212556e-08,0.480551550850556,0.124,0.064,0.00266856618548699
"TPCN2",8.31148289047959e-08,0.447549901159701,0.111,0.054,0.0027520150998667
"HS3ST1",8.52272741434707e-08,0.272533947096492,0.262,0.168,0.00282196027416446
"MYO19",8.59652807451482e-08,0.318181497260527,0.171,0.098,0.0028463964107526
"PRPF19",8.76705417871998e-08,0.258902510121743,0.132,0.069,0.00290285930911597
"EXOSC10",8.79510781644307e-08,0.426685555472201,0.163,0.09,0.00291214814910246
"CDK11B",8.84404012222004e-08,0.251622712893328,0.197,0.117,0.00292835012486828
"RNF34",9.01794477967684e-08,0.257657548214116,0.23,0.14,0.0029859316959988
"AKAP17A",9.27094417596927e-08,0.512861498091784,0.217,0.132,0.00306970232610519
