"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"GK",1.6394876820261e-14,-0.683597497298333,0.343,0.452,5.42850766395662e-10
"ANKRD28",1.67303636045694e-14,-0.802659884055399,0.173,0.266,5.53959069310897e-10
"LONRF1",1.69325639255416e-14,-0.621822583945553,0.071,0.139,5.60654124138609e-10
"CSNK1A1",1.84226515604941e-14,-0.27809716795006,0.496,0.634,6.0999241581952e-10
"SNRPD3",1.90677894174132e-14,-0.670558296556223,0.24,0.352,6.31353575399968e-10
"C2CD5",1.95902984339923e-14,-0.427464306340433,0.241,0.354,6.4865437144792e-10
"SARAF",1.96353734121605e-14,-0.271100910211894,0.416,0.544,6.50146849050047e-10
"UBXN11",2.04744319839918e-14,-0.905008905665258,0.067,0.133,6.77928917421954e-10
"TENT2",2.17836775691387e-14,0.600305520953305,0.616,0.552,7.2127934799175e-10
"STRAP",2.18848292021024e-14,-0.457597172596089,0.162,0.259,7.24628579710814e-10
"NDUFC2",2.29014365193879e-14,-0.301539258517822,0.286,0.408,7.58289464593454e-10
"PSME4",2.32026835718332e-14,0.758764436434415,0.429,0.349,7.68264055746968e-10
"CHMP2B",2.39351557996855e-14,-0.608959037677805,0.114,0.197,7.92516943683388e-10
"PTTG1IP",2.60648052315152e-14,1.0337963479199,0.374,0.301,8.63031766020699e-10
"PLIN2",2.61878815440607e-14,-1.17389735614384,0.344,0.43,8.67106945805394e-10
"CDKL5",2.76730599791887e-14,-0.625752723626073,0.05,0.11,9.16282688970916e-10
"VPS35",2.79597209418617e-14,-0.448406985091488,0.216,0.32,9.25774320105984e-10
"CD47",3.01501266699159e-14,-0.350839191676562,0.319,0.441,9.98300844167586e-10
"NCEH1",3.06148869434824e-14,0.814565661448499,0.364,0.272,1.01368952158565e-09
"SEC14L1",3.10413128977764e-14,-0.363312003418867,0.238,0.353,1.02780891135827e-09
"HYOU1",3.279987419539e-14,-0.641323556107736,0.07,0.137,1.08603663448356e-09
"KLHL2",3.43265678062011e-14,-0.46777207076172,0.171,0.268,1.13658698663113e-09
"MAPK1IP1L",3.51579894399361e-14,-0.293577282241248,0.202,0.308,1.16411618834572e-09
"TSPYL1",3.59762964486517e-14,-0.682601239917804,0.073,0.141,1.19121115171131e-09
"STX17-DT",3.64452977975739e-14,-1.0512056185681,0.065,0.128,1.20674025537547e-09
"PBX3",4.03664995414058e-14,0.822852107138539,0.476,0.408,1.33657516631549e-09
"LSM6",4.03765196073165e-14,-0.658080121209278,0.128,0.21,1.33690694071786e-09
"SNN",4.12146250938024e-14,-0.813851430933713,0.073,0.141,1.36465745148089e-09
"USP37",4.36475875232413e-14,-0.314300460769769,0.157,0.252,1.44521527048204e-09
"RNF144B",4.37076348325161e-14,-0.644012724367933,0.314,0.426,1.44720349693944e-09
"TP53BP2",4.53407411544817e-14,-0.363633570260458,0.173,0.272,1.50127728036604e-09
"CYP20A1",4.71342208570243e-14,-0.260196123424318,0.21,0.319,1.56066118679693e-09
"CTNND1",4.73977306941488e-14,0.766114410277662,0.509,0.445,1.56938626101396e-09
"RP2",4.76081921919984e-14,-0.38718909961077,0.159,0.254,1.57635485166926e-09
"PYGL",4.80123476960697e-14,-0.422844935294245,0.173,0.272,1.58973684456456e-09
"PRR5L",5.36388277789258e-14,-0.834897692098598,0.09,0.164,1.77603522658801e-09
"USP15",5.72902760359666e-14,-0.354935225880662,0.527,0.657,1.89693832982689e-09
"CHP1",5.80970786194307e-14,-0.470522782592508,0.162,0.255,1.92365237016797e-09
"KCNQ1OT1",5.90787721461158e-14,-0.981171646185187,0.07,0.135,1.95615722453004e-09
"PSMA7",6.20603341170861e-14,-0.276721911004734,0.399,0.544,2.05487972295084e-09
"NFE2L2",6.21766398676993e-14,-0.454450176210264,0.536,0.645,2.05873072265939e-09
"ACTN1",6.30523425687088e-14,0.863082630612256,0.313,0.224,2.08772611479252e-09
"MIEN1",6.31495498408211e-14,-0.605414017456299,0.106,0.185,2.09094474477943e-09
"PIM3",6.48569270675067e-14,-0.799856556361493,0.17,0.256,2.14747771213221e-09
"NSA2",6.4946933302378e-14,-0.508992544597472,0.223,0.327,2.15045790857504e-09
"C7orf50",6.85766920146765e-14,-0.551938526693943,0.145,0.235,2.27064284929795e-09
"EIF3H",7.07673542873724e-14,-0.291041484047158,0.374,0.504,2.34317786780919e-09
"SUPT4H1",7.17962488423217e-14,-0.560268650951103,0.137,0.222,2.37724559541812e-09
"MRPL33",8.00410108874884e-14,-0.689763059362174,0.164,0.256,2.65023791149563e-09
"GBP4",8.11677188878834e-14,1.34186339135263,0.193,0.114,2.68754434009671e-09
"WBP1L",8.23822158254795e-14,-0.387457140471778,0.196,0.299,2.72775754819745e-09
"OOEP",8.75246982399481e-14,-0.768398452684791,0.097,0.171,2.89803028342292e-09
"ASAH1",9.13584675362512e-14,-0.39430426708397,0.536,0.638,3.02497021859281e-09
"CAB39L",9.17897285890653e-14,-0.860562881895611,0.046,0.102,3.03924970331254e-09
"BMPR2",1.03508977058528e-13,0.817514945984358,0.418,0.337,3.42728573938491e-09
"ETF1",1.04725037138006e-13,-0.303868549341001,0.264,0.384,3.46755070467652e-09
"RALB",1.15063476198209e-13,-0.554716237636422,0.137,0.222,3.8098667603989e-09
"LINC01010",1.2065443807883e-13,-1.01923257576189,0.068,0.131,3.99498909922814e-09
"CD163",1.21484675278025e-13,-0.68908999631307,0.481,0.556,4.02247908313069e-09
"SAP18",1.22431949844565e-13,-0.342980202049993,0.344,0.477,4.05384429130338e-09
"PTPN6",1.26421679440487e-13,-0.486749600665371,0.281,0.39,4.18594822795398e-09
"AGAP1",1.26757111355641e-13,1.90827049553401,0.153,0.082,4.19705471409663e-09
"ATP5MJ",1.3424830303613e-13,-0.363582200240744,0.339,0.462,4.4450955618293e-09
"HSPA5",1.4133380612039e-13,-0.474700283109125,0.381,0.494,4.67970365445225e-09
"IL15RA",1.41551557725395e-13,1.50564985137943,0.136,0.065,4.68691362784556e-09
"SIDT2",1.4413772755549e-13,-0.465661337672787,0.061,0.124,4.77254429708982e-09
"PTGS2",1.45706080006449e-13,-0.624623030702633,0.127,0.208,4.82447401509352e-09
"TOMM20",1.4972668686226e-13,-0.392196807958245,0.242,0.355,4.9576003286963e-09
"ATF5",1.52605764884979e-13,1.03321221168516,0.221,0.14,5.05292948110655e-09
"MAPK13",1.54350339309548e-13,1.41003057128496,0.142,0.071,5.11069408487844e-09
"JTB",1.65037811671013e-13,-0.454532179087448,0.232,0.338,5.4645669822389e-09
"NBEAL2",1.67914941637191e-13,-0.858143800369508,0.056,0.114,5.55983163254903e-09
